Origin,Destination,Date range: 2024-08-27 - 2024-08-27 Time range: 00:00 - 01:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 00:00 - 01:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 01:00 - 02:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 01:00 - 02:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 02:00 - 03:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 02:00 - 03:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 03:00 - 04:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 03:00 - 04:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 04:00 - 05:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 04:00 - 05:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 05:00 - 06:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 05:00 - 06:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 06:00 - 07:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 06:00 - 07:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 07:00 - 08:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 07:00 - 08:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 08:00 - 09:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 08:00 - 09:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 09:00 - 10:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 09:00 - 10:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 10:00 - 11:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 10:00 - 11:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 11:00 - 12:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 11:00 - 12:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 12:00 - 13:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 12:00 - 13:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 13:00 - 14:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 13:00 - 14:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 14:00 - 15:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 14:00 - 15:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 15:00 - 16:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 15:00 - 16:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 16:00 - 17:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 16:00 - 17:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 17:00 - 18:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 17:00 - 18:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 18:00 - 19:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 18:00 - 19:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 19:00 - 20:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 19:00 - 20:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 20:00 - 21:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 20:00 - 21:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 21:00 - 22:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 21:00 - 22:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 22:00 - 23:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 22:00 - 23:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 23:00 - 00:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 23:00 - 00:00 Percent
Region 15,Region 0,0,0,0,0,1,0.043,1,0.065,0,0,3,0.101,3,0.039,14,0.076,33,0.095,19,0.049,26,0.082,18,0.064,18,0.062,22,0.07,19,0.059,20,0.058,15,0.041,23,0.053,27,0.059,18,0.052,7,0.029,15,0.069,8,0.044,6,0.043
Region 15,Region 1,2,0.022,0,0,0,0,0,0,1,0.066,0,0,2,0.026,1,0.005,15,0.043,22,0.057,9,0.029,3,0.011,11,0.038,6,0.019,8,0.025,6,0.018,13,0.035,23,0.053,21,0.046,12,0.035,7,0.029,5,0.023,5,0.028,0,0
Region 15,Region 2,7,0.078,3,0.079,3,0.13,0,0,3,0.199,0,0,5,0.065,13,0.07,29,0.083,42,0.108,21,0.067,18,0.064,23,0.079,12,0.038,20,0.062,26,0.076,24,0.065,30,0.069,27,0.059,23,0.066,21,0.086,10,0.046,10,0.055,11,0.078
Region 15,Region 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,2,0.006,0,0,0,0,2,0.007,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,2,0.006,1,0.004,0,0,0,0,0,0
Region 15,Region 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.006,3,0.011,0,0,1,0.003,0,0,1,0.003,2,0.005,2,0.005,5,0.011,1,0.003,1,0.004,0,0,1,0.006,1,0.007
Region 15,Region 5,0,0,0,0,0,0,0,0,0,0,1,0.034,3,0.039,3,0.016,4,0.011,7,0.018,7,0.022,0,0,2,0.007,1,0.003,1,0.003,1,0.003,0,0,2,0.005,3,0.007,3,0.009,0,0,1,0.005,0,0,1,0.007
Region 15,Region 6,1,0.011,0,0,1,0.043,1,0.065,0,0,0,0,0,0,0,0,5,0.014,5,0.013,2,0.006,2,0.007,1,0.003,4,0.013,3,0.009,4,0.012,9,0.024,12,0.028,14,0.03,6,0.017,5,0.02,1,0.005,0,0,0,0
Region 15,Region 7,0,0,0,0,1,0.043,0,0,1,0.066,0,0,1,0.013,1,0.005,3,0.009,2,0.005,3,0.01,2,0.007,2,0.007,3,0.01,2,0.006,6,0.018,5,0.014,4,0.009,3,0.007,7,0.02,4,0.016,0,0,0,0,2,0.014
Region 15,Region 8,2,0.022,1,0.026,1,0.043,0,0,0,0,0,0,3,0.039,4,0.022,24,0.069,20,0.051,10,0.032,9,0.032,6,0.021,17,0.054,15,0.047,16,0.047,10,0.027,12,0.028,16,0.035,16,0.046,11,0.045,7,0.032,9,0.05,4,0.028
Region 15,Region 9,0,0,0,0,1,0.043,1,0.065,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,2,0.007,0,0,0,0,1,0.003,1,0.003,1,0.002,1,0.002,0,0,2,0.008,1,0.005,1,0.006,0,0
Region 15,Region 10,2,0.022,0,0,1,0.043,1,0.065,4,0.266,0,0,3,0.039,4,0.022,12,0.034,20,0.051,9,0.029,11,0.039,8,0.028,3,0.01,4,0.012,12,0.035,10,0.027,20,0.046,19,0.041,11,0.032,4,0.016,1,0.005,3,0.017,1,0.007
Region 15,Region 11,20,0.223,5,0.132,4,0.174,6,0.392,5,0.332,10,0.336,8,0.104,35,0.189,46,0.132,48,0.123,33,0.105,46,0.163,63,0.217,59,0.188,44,0.137,66,0.193,74,0.2,78,0.179,71,0.154,76,0.219,52,0.213,57,0.261,28,0.154,21,0.15
Region 15,Region 12,1,0.011,0,0,0,0,0,0,0,0,0,0,0,0,3,0.016,3,0.009,4,0.01,5,0.016,3,0.011,3,0.01,8,0.025,8,0.025,2,0.006,3,0.008,3,0.007,1,0.002,2,0.006,2,0.008,0,0,1,0.006,0,0
Region 15,Region 13,0,0,1,0.026,1,0.043,0,0,0,0,0,0,1,0.013,0,0,7,0.02,12,0.031,8,0.025,11,0.039,8,0.028,4,0.013,3,0.009,7,0.02,8,0.022,9,0.021,10,0.022,3,0.009,6,0.025,3,0.014,4,0.022,3,0.021
Region 15,Region 14,5,0.056,2,0.053,2,0.087,0,0,0,0,3,0.101,8,0.104,13,0.07,13,0.037,5,0.013,10,0.032,9,0.032,5,0.017,3,0.01,14,0.044,8,0.023,6,0.016,2,0.005,11,0.024,7,0.02,2,0.008,3,0.014,3,0.017,2,0.014
Region 15,Region 15,28,0.312,11,0.291,6,0.26,5,0.327,8,0.532,8,0.269,16,0.207,43,0.233,102,0.293,118,0.303,102,0.323,98,0.347,103,0.355,119,0.379,109,0.34,127,0.371,122,0.329,168,0.385,185,0.402,176,0.507,98,0.401,90,0.412,65,0.358,50,0.356
Region 15,Region 16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007
Region 15,Region 17,2,0.022,3,0.079,1,0.043,0,0,0,0,1,0.034,2,0.026,7,0.038,20,0.057,31,0.08,9,0.029,1,0.004,7,0.024,7,0.022,15,0.047,5,0.015,13,0.035,6,0.014,11,0.024,3,0.009,2,0.008,6,0.027,5,0.028,4,0.028
Region 15,Region 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,3,0.009,5,0.013,2,0.006,4,0.014,3,0.01,5,0.016,5,0.016,5,0.015,11,0.03,14,0.032,5,0.011,6,0.017,3,0.012,2,0.009,4,0.022,3,0.021
Region 15,Region 19,0,0,2,0.053,0,0,0,0,0,0,0,0,0,0,2,0.011,4,0.011,5,0.013,0,0,2,0.007,2,0.007,4,0.013,2,0.006,3,0.009,8,0.022,12,0.028,9,0.02,3,0.009,1,0.004,0,0,1,0.006,1,0.007
Region 15,Region 20,2,0.022,1,0.026,0,0,1,0.065,0,0,2,0.067,0,0,1,0.005,6,0.017,15,0.039,1,0.003,3,0.011,4,0.014,3,0.01,2,0.006,3,0.009,2,0.005,6,0.014,9,0.02,5,0.014,0,0,0,0,0,0,1,0.007
Region 15,Region 21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,4,0.01,2,0.006,4,0.014,0,0,0,0,0,0,0,0,0,0,0,0,3,0.007,1,0.003,4,0.016,0,0,2,0.011,0,0
Region 15,Region 22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,2,0.005,0,0,1,0.004,1,0.003,1,0.003,1,0.003,2,0.006,0,0,0,0,0,0,1,0.003,0,0,0,0,0,0,1,0.007
Region 15,Region 23,4,0.045,1,0.026,3,0.13,1,0.065,1,0.066,1,0.034,3,0.039,3,0.016,10,0.029,12,0.031,5,0.016,6,0.021,8,0.028,4,0.013,6,0.019,16,0.047,8,0.022,17,0.039,17,0.037,11,0.032,9,0.037,12,0.055,6,0.033,0,0
Region 15,Region 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,1,0.003,0,0,0,0,1,0.003,0,0,0,0,0,0,2,0.005,1,0.002,2,0.006,3,0.012,0,0,1,0.006,0,0
Region 15,Region 25,2,0.022,2,0.053,4,0.174,2,0.131,2,0.133,3,0.101,1,0.013,4,0.022,14,0.04,29,0.075,21,0.067,10,0.035,18,0.062,13,0.041,19,0.059,20,0.058,24,0.065,43,0.099,44,0.096,22,0.063,20,0.082,13,0.06,8,0.044,6,0.043
Region 16,Region 0,3,0.033,0,0,0,0,1,0.065,0,0,0,0,5,0.065,19,0.103,36,0.103,41,0.105,27,0.086,22,0.078,15,0.052,35,0.111,25,0.078,36,0.105,29,0.078,31,0.071,39,0.085,26,0.075,15,0.061,24,0.11,9,0.05,9,0.064
Region 16,Region 1,2,0.022,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,6,0.017,2,0.005,4,0.013,2,0.007,1,0.003,3,0.01,1,0.003,3,0.009,3,0.008,2,0.005,3,0.007,3,0.009,3,0.012,4,0.018,1,0.006,2,0.014
Region 16,Region 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.006,5,0.013,5,0.016,0,0,0,0,2,0.006,2,0.006,1,0.003,2,0.005,4,0.009,6,0.013,2,0.006,0,0,0,0,0,0,0,0
Region 16,Region 3,0,0,1,0.026,0,0,0,0,0,0,0,0,0,0,1,0.005,2,0.006,2,0.005,2,0.006,4,0.014,3,0.01,2,0.006,2,0.006,4,0.012,6,0.016,9,0.021,8,0.017,2,0.006,7,0.029,1,0.005,0,0,0,0
Region 16,Region 4,3,0.033,0,0,0,0,1,0.065,0,0,0,0,1,0.013,2,0.011,9,0.026,16,0.041,25,0.079,19,0.067,21,0.072,36,0.115,26,0.081,25,0.073,46,0.124,52,0.119,53,0.115,28,0.081,18,0.074,18,0.082,12,0.066,9,0.064
Region 16,Region 5,5,0.056,3,0.079,2,0.087,1,0.065,4,0.266,7,0.235,17,0.22,42,0.227,92,0.264,143,0.368,107,0.339,122,0.432,124,0.427,109,0.347,119,0.371,120,0.35,112,0.302,128,0.294,131,0.284,130,0.374,91,0.372,86,0.394,48,0.264,20,0.142
Region 16,Region 6,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013,0,0,0,0,0,0,0,0,1,0.004,2,0.007,2,0.006,0,0,0,0,1,0.003,1,0.002,3,0.007,1,0.003,1,0.004,0,0,2,0.011,1,0.007
Region 16,Region 7,0,0,1,0.026,0,0,1,0.065,1,0.066,0,0,3,0.039,3,0.016,6,0.017,10,0.026,7,0.022,7,0.025,7,0.024,5,0.016,7,0.022,9,0.026,10,0.027,20,0.046,14,0.03,8,0.023,5,0.02,8,0.037,10,0.055,4,0.028
Region 16,Region 8,0,0,0,0,0,0,0,0,0,0,0,0,2,0.026,4,0.022,20,0.057,12,0.031,12,0.038,6,0.021,6,0.021,11,0.035,14,0.044,10,0.029,3,0.008,10,0.023,14,0.03,10,0.029,9,0.037,7,0.032,5,0.028,3,0.021
Region 16,Region 9,2,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.011,5,0.013,7,0.022,3,0.011,3,0.01,3,0.01,4,0.012,5,0.015,10,0.027,11,0.025,21,0.046,2,0.006,5,0.02,0,0,1,0.006,2,0.014
Region 16,Region 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.032,15,0.043,15,0.039,11,0.035,12,0.042,8,0.028,7,0.022,11,0.034,5,0.015,13,0.035,9,0.021,10,0.022,8,0.023,6,0.025,10,0.046,2,0.011,2,0.014
Region 16,Region 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,0,0,0,0,0,0,1,0.004,0,0,0,0,0,0
Region 16,Region 12,1,0.011,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,3,0.009,2,0.005,1,0.003,1,0.004,0,0,2,0.006,1,0.003,1,0.003,1,0.003,2,0.005,1,0.002,5,0.014,2,0.008,3,0.014,1,0.006,0,0
Region 16,Region 13,1,0.011,0,0,0,0,0,0,0,0,0,0,1,0.013,1,0.005,23,0.066,12,0.031,18,0.057,6,0.021,4,0.014,6,0.019,4,0.012,5,0.015,7,0.019,14,0.032,11,0.024,4,0.012,4,0.016,5,0.023,6,0.033,5,0.036
Region 16,Region 14,9,0.1,2,0.053,0,0,0,0,0,0,0,0,0,0,7,0.038,15,0.043,15,0.039,26,0.082,19,0.067,25,0.086,23,0.073,28,0.087,33,0.096,39,0.105,46,0.106,60,0.13,29,0.084,17,0.07,25,0.115,22,0.121,3,0.021
Region 16,Region 15,0,0,0,0,0,0,1,0.065,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,2,0.007,1,0.003,1,0.003,0,0,0,0,0,0,1,0.002,2,0.004,1,0.003,0,0,0,0,1,0.006,0,0
Region 16,Region 16,9,0.1,6,0.159,1,0.043,1,0.065,0,0,7,0.235,12,0.156,29,0.157,145,0.416,173,0.445,172,0.545,153,0.541,172,0.592,200,0.637,160,0.499,172,0.502,218,0.589,256,0.587,315,0.684,244,0.703,162,0.662,126,0.577,71,0.391,22,0.157
Region 16,Region 17,2,0.022,1,0.026,0,0,0,0,0,0,0,0,3,0.039,4,0.022,32,0.092,19,0.049,8,0.025,4,0.014,7,0.024,11,0.035,6,0.019,9,0.026,8,0.022,5,0.011,8,0.017,9,0.026,4,0.016,9,0.041,7,0.039,2,0.014
Region 16,Region 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,1,0.003,0,0,1,0.003,1,0.003,0,0,0,0,1,0.002,0,0,0,0,0,0,0,0,0,0
Region 16,Region 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.006,1,0.003,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,1,0.006,0,0
Region 16,Region 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.016,12,0.034,14,0.036,6,0.019,7,0.025,7,0.024,4,0.013,8,0.025,5,0.015,4,0.011,4,0.009,4,0.009,4,0.012,3,0.012,8,0.037,5,0.028,1,0.007
Region 16,Region 21,2,0.022,0,0,0,0,0,0,0,0,0,0,0,0,2,0.011,9,0.026,17,0.044,18,0.057,12,0.042,18,0.062,14,0.045,15,0.047,24,0.07,29,0.078,33,0.076,35,0.076,30,0.086,21,0.086,23,0.105,4,0.022,3,0.021
Region 16,Region 22,1,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.013,4,0.013,1,0.004,3,0.01,2,0.006,5,0.016,1,0.003,0,0,8,0.018,2,0.004,3,0.009,2,0.008,2,0.009,0,0,0,0
Region 16,Region 23,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013,2,0.011,2,0.006,1,0.003,0,0,0,0,0,0,4,0.013,2,0.006,2,0.006,1,0.003,5,0.011,1,0.002,0,0,1,0.004,0,0,0,0,1,0.007
Region 16,Region 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.006,8,0.021,4,0.013,7,0.025,5,0.017,3,0.01,6,0.019,6,0.018,5,0.014,23,0.053,24,0.052,10,0.029,2,0.008,6,0.027,3,0.017,4,0.028
Region 16,Region 25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,0,0,0,0,0,0,2,0.006,0,0,1,0.003,2,0.005,1,0.002,1,0.003,0,0,0,0,0,0,1,0.007
Region 17,Region 0,18,0.2,7,0.185,4,0.174,1,0.065,1,0.066,2,0.067,6,0.078,18,0.097,43,0.123,57,0.147,59,0.187,42,0.149,49,0.169,50,0.159,74,0.231,109,0.318,98,0.265,135,0.31,137,0.297,94,0.271,43,0.176,60,0.275,43,0.237,41,0.292
Region 17,Region 1,29,0.323,13,0.344,15,0.651,10,0.653,8,0.532,5,0.168,15,0.194,30,0.162,76,0.218,100,0.257,78,0.247,79,0.28,96,0.331,104,0.331,82,0.256,109,0.318,124,0.335,167,0.383,195,0.423,145,0.418,97,0.397,92,0.422,84,0.462,45,0.321
Region 17,Region 2,39,0.434,14,0.37,14,0.607,5,0.327,5,0.332,4,0.134,10,0.13,32,0.173,75,0.215,92,0.237,95,0.301,56,0.198,67,0.231,74,0.236,68,0.212,93,0.271,115,0.311,174,0.399,184,0.4,196,0.564,90,0.368,52,0.238,58,0.319,39,0.278
Region 17,Region 3,2,0.022,4,0.106,1,0.043,2,0.131,0,0,1,0.034,0,0,2,0.011,7,0.02,5,0.013,4,0.013,3,0.011,8,0.028,11,0.035,10,0.031,10,0.029,13,0.035,26,0.06,24,0.052,17,0.049,8,0.033,11,0.05,8,0.044,3,0.021
Region 17,Region 4,7,0.078,3,0.079,1,0.043,2,0.131,1,0.066,1,0.034,2,0.026,5,0.027,14,0.04,14,0.036,14,0.044,20,0.071,17,0.059,23,0.073,17,0.053,12,0.035,35,0.095,43,0.099,51,0.111,21,0.06,22,0.09,20,0.092,16,0.088,8,0.057
Region 17,Region 5,14,0.156,11,0.291,2,0.087,2,0.131,1,0.066,5,0.168,9,0.117,20,0.108,27,0.078,24,0.062,36,0.114,40,0.142,50,0.172,46,0.146,48,0.15,64,0.187,58,0.157,67,0.154,76,0.165,57,0.164,30,0.123,46,0.211,47,0.259,39,0.278
Region 17,Region 6,4,0.045,3,0.079,1,0.043,0,0,0,0,0,0,2,0.026,1,0.005,8,0.023,13,0.033,15,0.048,9,0.032,16,0.055,23,0.073,18,0.056,17,0.05,25,0.068,40,0.092,31,0.067,28,0.081,20,0.082,15,0.069,7,0.039,7,0.05
Region 17,Region 7,48,0.534,26,0.688,9,0.39,12,0.784,5,0.332,6,0.202,9,0.117,33,0.179,62,0.178,75,0.193,102,0.323,100,0.354,88,0.303,111,0.353,105,0.328,126,0.368,143,0.386,149,0.342,130,0.282,100,0.288,86,0.352,56,0.257,53,0.292,59,0.42
Region 17,Region 8,96,1.068,29,0.767,23,0.998,12,0.784,11,0.731,15,0.504,28,0.363,93,0.503,202,0.58,311,0.8,228,0.722,236,0.835,230,0.792,277,0.882,266,0.83,341,0.995,349,0.942,400,0.918,418,0.908,264,0.76,190,0.777,148,0.678,185,1.018,197,1.403
Region 17,Region 9,11,0.122,1,0.026,3,0.13,2,0.131,8,0.532,11,0.369,22,0.285,10,0.054,17,0.049,9,0.023,21,0.067,23,0.081,17,0.059,23,0.073,28,0.087,31,0.09,30,0.081,57,0.131,49,0.106,27,0.078,15,0.061,10,0.046,14,0.077,7,0.05
Region 17,Region 10,90,1.002,26,0.688,17,0.738,9,0.588,7,0.465,7,0.235,26,0.337,53,0.287,137,0.393,158,0.406,174,0.551,193,0.683,189,0.651,190,0.605,216,0.674,313,0.913,394,1.064,464,1.064,430,0.934,249,0.717,128,0.523,124,0.568,93,0.512,135,0.962
Region 17,Region 11,8,0.089,2,0.053,3,0.13,1,0.065,1,0.066,1,0.034,3,0.039,1,0.005,6,0.017,6,0.015,12,0.038,5,0.018,10,0.034,9,0.029,16,0.05,13,0.038,15,0.041,27,0.062,24,0.052,8,0.023,8,0.033,9,0.041,9,0.05,4,0.028
Region 17,Region 12,36,0.401,11,0.291,7,0.304,4,0.261,3,0.199,7,0.235,8,0.104,10,0.054,39,0.112,67,0.172,62,0.196,59,0.209,49,0.169,67,0.213,68,0.212,72,0.21,88,0.238,92,0.211,81,0.176,72,0.207,53,0.217,43,0.197,36,0.198,28,0.199
Region 17,Region 13,85,0.946,29,0.767,19,0.824,15,0.98,4,0.266,14,0.47,36,0.467,82,0.444,274,0.787,291,0.748,238,0.754,206,0.729,249,0.858,245,0.78,314,0.98,447,1.304,561,1.515,575,1.319,634,1.377,361,1.04,197,0.806,162,0.742,170,0.935,146,1.04
Region 17,Region 14,117,1.302,42,1.111,22,0.954,14,0.914,27,1.794,40,1.344,70,0.907,127,0.687,192,0.551,239,0.615,236,0.748,256,0.906,240,0.827,314,0.999,263,0.821,300,0.875,449,1.212,535,1.227,462,1.003,259,0.746,149,0.609,142,0.651,166,0.913,207,1.474
Region 17,Region 15,6,0.067,3,0.079,3,0.13,3,0.196,0,0,0,0,0,0,1,0.005,5,0.014,1,0.003,6,0.019,8,0.028,8,0.028,12,0.038,10,0.031,17,0.05,18,0.049,19,0.044,24,0.052,16,0.046,6,0.025,5,0.023,6,0.033,3,0.021
Region 17,Region 16,5,0.056,2,0.053,1,0.043,0,0,0,0,0,0,0,0,1,0.005,1,0.003,10,0.026,6,0.019,10,0.035,9,0.031,4,0.013,6,0.019,18,0.053,14,0.038,23,0.053,33,0.072,14,0.04,6,0.025,7,0.032,7,0.039,7,0.05
Region 17,Region 17,186,2.07,78,2.063,43,1.866,32,2.09,23,1.528,29,0.974,51,0.661,164,0.888,396,1.137,780,2.006,669,2.12,472,1.67,416,1.433,450,1.432,493,1.538,541,1.579,556,1.501,604,1.386,624,1.355,611,1.76,374,1.529,352,1.613,258,1.42,265,1.888
Region 17,Region 18,4,0.045,1,0.026,2,0.087,0,0,0,0,0,0,0,0,3,0.016,7,0.02,7,0.018,4,0.013,9,0.032,7,0.024,12,0.038,9,0.028,9,0.026,19,0.051,16,0.037,13,0.028,4,0.012,7,0.029,4,0.018,5,0.028,4,0.028
Region 17,Region 19,9,0.1,0,0,2,0.087,0,0,2,0.133,0,0,0,0,2,0.011,10,0.029,10,0.026,3,0.01,7,0.025,6,0.021,6,0.019,11,0.034,21,0.061,26,0.07,27,0.062,22,0.048,27,0.078,4,0.016,7,0.032,11,0.061,25,0.178
Region 17,Region 20,30,0.334,14,0.37,7,0.304,5,0.327,5,0.332,5,0.168,16,0.207,35,0.189,77,0.221,145,0.373,137,0.434,94,0.333,117,0.403,106,0.337,67,0.209,108,0.315,103,0.278,111,0.255,139,0.302,100,0.288,72,0.294,66,0.302,58,0.319,72,0.513
Region 17,Region 21,9,0.1,6,0.159,1,0.043,1,0.065,0,0,0,0,1,0.013,4,0.022,7,0.02,9,0.023,16,0.051,23,0.081,27,0.093,20,0.064,16,0.05,37,0.108,37,0.1,58,0.133,50,0.109,27,0.078,23,0.094,16,0.073,9,0.05,14,0.1
Region 17,Region 22,9,0.1,5,0.132,2,0.087,2,0.131,2,0.133,1,0.034,2,0.026,2,0.011,3,0.009,14,0.036,17,0.054,18,0.064,12,0.041,10,0.032,7,0.022,14,0.041,11,0.03,19,0.044,22,0.048,18,0.052,17,0.07,7,0.032,8,0.044,12,0.085
Region 17,Region 23,63,0.701,17,0.45,9,0.39,6,0.392,7,0.465,10,0.336,27,0.35,54,0.292,118,0.339,115,0.296,99,0.314,88,0.311,115,0.396,122,0.388,150,0.468,219,0.639,243,0.656,317,0.727,252,0.547,136,0.392,77,0.315,89,0.408,71,0.391,65,0.463
Region 17,Region 24,5,0.056,2,0.053,2,0.087,1,0.065,0,0,2,0.067,1,0.013,4,0.022,10,0.029,8,0.021,10,0.032,10,0.035,13,0.045,16,0.051,8,0.025,17,0.05,26,0.07,51,0.117,37,0.08,26,0.075,6,0.025,9,0.041,4,0.022,12,0.085
Region 17,Region 25,9,0.1,1,0.026,0,0,3,0.196,1,0.066,3,0.101,2,0.026,5,0.027,18,0.052,11,0.028,12,0.038,17,0.06,20,0.069,17,0.054,27,0.084,25,0.073,24,0.065,24,0.055,22,0.048,23,0.066,16,0.065,14,0.064,7,0.039,13,0.093
Region 18,Region 0,2,0.022,0,0,0,0,0,0,0,0,4,0.134,4,0.052,6,0.032,12,0.034,11,0.028,4,0.013,1,0.004,4,0.014,5,0.016,1,0.003,4,0.012,6,0.016,2,0.005,3,0.007,4,0.012,3,0.012,3,0.014,4,0.022,1,0.007
Region 18,Region 1,2,0.022,0,0,1,0.043,1,0.065,2,0.133,2,0.067,5,0.065,14,0.076,17,0.049,24,0.062,10,0.032,7,0.025,7,0.024,10,0.032,4,0.012,9,0.026,7,0.019,17,0.039,17,0.037,10,0.029,10,0.041,5,0.023,3,0.017,8,0.057
Region 18,Region 2,7,0.078,3,0.079,1,0.043,0,0,3,0.199,0,0,2,0.026,9,0.049,30,0.086,30,0.077,14,0.044,7,0.025,13,0.045,7,0.022,10,0.031,7,0.02,11,0.03,21,0.048,31,0.067,25,0.072,10,0.041,3,0.014,0,0,5,0.036
Region 18,Region 3,1,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,1,0.003,1,0.003,1,0.004,0,0,0,0,1,0.003,0,0,0,0,1,0.002,1,0.002,2,0.006,0,0,1,0.005,0,0,0,0
Region 18,Region 4,1,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.006,0,0,0,0,0,0,0,0,1,0.003,1,0.003,2,0.006,1,0.003,3,0.007,0,0,0,0,4,0.016,0,0,1,0.006,1,0.007
Region 18,Region 5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013,0,0,3,0.009,0,0,0,0,1,0.004,0,0,1,0.003,3,0.009,2,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
